Index,MP ID,Chemical Formula,Anonymous Formula,FB Sublattice,N FBs,Sites per Unit Cell,Sites in FB Sublattice,d_NN,"d_NN,max",d_NNN,"NN,max/NN","NNN/NN,max",NNN/NN,N Elements,Spacegroup,Spacegroup Number,E per Atom,Bandgap,ICSD Reference,FB Lattice Dimensionality,FB Lattice IDs,Systre Key,Systre Spacegroup,RCSR Name,Flat with decay,Flat with no decay,FB Lattice with chi=1.02 and no decay,FB Lattice with chi=1.05 and no decay,FB Lattice with chi=1.1 and no decay,FB Lattice with chi=1.2 and no decay,FB Lattice with chi=1.4 and no decay,FB Lattice with chi=1.02 and decay,FB Lattice with chi=1.05 and decay,FB Lattice with chi=1.1 and decay,FB Lattice with chi=1.2 and decay,FB Lattice with chi=1.4 and decay
35602,mvc-22,Mg(MnS2)2,AB2C4,Mn,2,14,4,3.58502,3.6873,6.26904,1.02852982689078,1.70017085672443,1.74867643695154,3,['I4_1/amd'],141,-1.03373265190887,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
35611,mp-1215323,ZrCrFe,ABC,Fe,1,12,4,2.48313,2.54121,4.30497,1.02338983460391,1.69406306444568,1.73368691933165,3,['Amm2'],38,-0.125541558333333,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
35612,mp-1215323,ZrCrFe,ABC,Cr,2,12,4,2.45586,2.53212,3.99232,1.03105225867924,1.57667093186737,1.62563012549575,3,['Amm2'],38,-0.125541558333333,0,-1,[1],['LI-12'],['NN_COLLISION'],['None'],['None'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
35690,mp-1224816,GdMg3Ni8,AB3C8,Mg,1,12,3,2.88734,2.9622,4.72456,1.02592697777193,1.59494969954763,1.63630192495515,3,['R3m'],160,-0.2847570175,0,-1,[2],['SK-7'],['2 1 2 0 0 1 2 0 1 1 2 1 0 2 3 0 0'],['p3m1'],['None'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
35691,mp-1224816,GdMg3Ni8,AB3C8,Ni,4,12,8,2.40924,2.47979,4.1535,1.02928309342365,1.6749402167119,1.72398764755691,3,['R3m'],160,-0.2847570175,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
35715,mp-1216155,YFe6Co5W,ABC5D6,Fe,2,13,6,2.34112,2.42655,3.85736,1.03649108119191,1.58964785394902,1.64765582285402,4,['Imm2'],44,-0.0291234162820517,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
35766,mp-714969,MoO2,AB2,Mo,2,12,4,3.11808,3.24685,5.43172,1.04129784995895,1.67291990698677,1.74200790229885,2,['I4_1/amd'],141,-1.79257111583333,1.4083,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
35816,mp-1174498,Li5Mn3O8,A3B5C8,Mn,1,16,3,2.88261,2.95919,5.0374,1.02656620215707,1.7022901537245,1.74751353807834,3,['C2/m'],12,-2.13844506627873,0.6991,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
35825,mp-1223930,Ho2Si3,A2B3,Si,1,5,3,2.32767,2.3817,3.69788,1.02321205325497,1.55262207666793,1.58866162299639,2,['Imm2'],44,-0.563736094,0,-1,[1],['SK-2'],['1 1 2 0 1 2 1 2 3 0'],['opm'],['None'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
35831,mp-1216050,Y2O3,A2B3,O,1,5,3,2.69135,2.77861,3.80614,1.03242239025025,1.36980000791763,1.41421219833912,2,['P-4m2'],115,-3.70740846366667,1.5869,-1,[3],['SK-19'],['3 1 2 0 0 0 1 2 0 0 1 1 2 1 0 0 1 2 1 0 1 1 3 0 0 0 1 3 0 1 0'],['P4/mmm'],['None'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
35835,mp-1224277,Ho2(CuAg)5,A2B5C5,Ag,1,12,5,2.73268,2.80711,4.42376,1.02723699811174,1.57591259337896,1.61883572170909,3,['Cm'],8,-0.0481928561111111,0,-1,[1],['LI-18'],['NN_COLLISION'],['None'],['None'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
35929,mp-1219065,SmFeNi4,ABC4,Ni,1,6,4,2.43802,2.49097,3.94448,1.0217184436551,1.58351164405834,1.61790305247701,3,['P-6m2'],187,-0.222736284166667,0,-1,[3],['SK-56'],['3 1 2 0 0 0 1 2 1 0 0 1 3 0 0 0 1 3 1 0 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 0 2 3 0 0 1 2 4 0 0 0 2 4 0 1 0 3 4 0 0 0 3 4 0 1 -1'],['P-6m2'],['hms-e'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
35946,mp-1219109,SmEr(Co2Ni3)2,ABC4D6,Ni,2,12,6,2.41518,2.4667,3.9577,1.02133174338973,1.60445129119877,1.63867703442394,4,['Pmmm'],47,-0.174612663750001,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
35968,mp-1232319,ErMn2O4,AB2C4,Mn,2,14,4,3.09533,3.24154,5.43575,1.0472356743869,1.67690357052512,1.75611324156067,3,['C2/m'],12,-2.64151073369458,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36122,mp-1220669,Nb3AlCo8,AB3C8,Co,4,12,8,2.34784,2.39538,4.09824,1.02024839852801,1.71089346992962,1.74553632274772,3,['R3m'],160,-0.187845760000001,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36156,mp-1220454,NbAlFe4,ABC4,Fe,2,12,8,2.36344,2.43569,3.86447,1.03056984734116,1.58660174324319,1.63510391632536,3,['P-3m1'],164,-0.168584835833334,0,-1,[3],['SK-17'],['3 1 2 0 0 0 1 2 0 1 0 1 3 0 0 0 1 3 1 0 0 1 4 0 0 0 1 5 0 0 0 2 3 0 -1 0 2 3 1 0 0 2 4 0 -1 0 2 5 0 -1 0 3 4 0 0 0 3 5 0 0 0 4 6 0 0 0 4 7 0 0 0 4 8 0 0 0 5 6 0 0 1 5 7 0 0 1 5 8 0 0 1 6 7 0 -1 0 6 7 0 0 0 6 8 -1 -1 0 6 8 0 0 0 7 8 -1 0 0 7 8 0 0 0'],['P63/mmc'],['znz'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36171,mvc-5993,Mg(SnO2)2,AB2C4,Sn,2,14,4,3.21768,3.32501,5.63001,1.03335633126974,1.69323099780151,1.74971097188036,3,['Imma'],74,-1.96310534928571,0.1962,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36214,mp-1220292,Nd2Mn2CuSi3,AB2C2D3,Si,1,8,3,2.37586,2.47256,3.97324,1.04070105140875,1.60693370433882,1.67233759564958,4,['Amm2'],38,-0.364441550732758,0,-1,[1],['SK-2'],['1 1 2 0 1 2 1 2 3 0'],['opm'],['None'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36216,mp-30089,CsH3O2,AB2C3,H,2,12,6,2.10563,2.19433,3.75018,1.04212515969092,1.70903191406944,1.7810251563665,3,['I4_1/amd'],141,-1.36363479215517,4.7233,280909,[3],['SK-241'],['3 1 2 0 0 0 1 3 0 0 0 1 4 0 0 0 1 5 0 0 0 2 3 0 0 0 2 3 1 0 0 2 6 0 0 0 3 6 -1 0 0 4 5 0 0 0 4 5 0 1 0 4 6 0 0 1 5 6 0 -1 1'],['I41/amd'],['ths-e'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36236,mp-1271345,Cr2NiO4,AB2C4,Cr,2,14,4,2.94502,3.02708,5.11089,1.02786398734134,1.6883894710414,1.73543473388975,3,['Cc'],9,-2.04081685285714,2.6197,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36296,mp-1272781,Cr2CuO4,AB2C4,Cr,2,14,4,2.95934,3.04729,5.07424,1.02971946447519,1.66516478576046,1.7146525914562,3,['Imma'],74,-1.935201585,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36348,mp-1317973,CaV2O4,AB2C4,V,2,14,4,3.08715,3.18554,5.40418,1.03187081936414,1.69647218368,1.75054014220236,3,['I4_1/amd'],141,-2.77288287285714,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36445,mp-1221684,MnCr4CoS8,ABC4D8,Cr,2,14,4,3.5014,3.57166,6.12555,1.0200662592106,1.71504286522233,1.74945735991318,4,['F-43m'],216,-0.945030534137932,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36478,mp-19796,Ba2Nb5O9,A2B5C9,Nb,1,16,5,2.9234,2.98992,4.03804,1.02275432715332,1.350551185316,1.38128206882397,3,['P4/mmm'],123,-2.8760719153125,0,83896,[2],['LI-6'],['NN_COLLISION'],['None'],['None'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
36485,mp-1104237,Nb7Ni6,A6B7,Ni,2,13,6,2.43923,2.5049,4.28186,1.02692243043911,1.70939358856641,1.75541461854766,2,['R-3m'],166,-0.206182705384616,0,645081,"[2, 2]","['SK-1', 'SK-1']","['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0', '2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0']","['p6mm', 'p6mm']","['kgm', 'kgm']",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36525,mp-1216382,VCrSi,ABC,Cr,2,12,4,2.32885,2.40452,3.75327,1.03249243188698,1.56092276213132,1.61164093866071,3,['Amm2'],38,-0.201636021666665,0,-1,[1],['LI-12'],['NN_COLLISION'],['None'],['None'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36574,mp-569624,HfCr2,AB2,Cr,2,12,8,2.48651,2.55229,4.04756,1.02645474983008,1.58585427204589,1.62780765007983,2,['P6_3/mmc'],194,-0.0837593008333322,0,109213,[3],['SK-17'],['3 1 2 0 0 0 1 2 0 1 0 1 3 0 0 0 1 3 1 0 0 1 4 0 0 0 1 5 0 0 0 2 3 0 -1 0 2 3 1 0 0 2 4 0 -1 0 2 5 0 -1 0 3 4 0 0 0 3 5 0 0 0 4 6 0 0 0 4 7 0 0 0 4 8 0 0 0 5 6 0 0 1 5 7 0 0 1 5 8 0 0 1 6 7 0 -1 0 6 7 0 0 0 6 8 -1 -1 0 6 8 0 0 0 7 8 -1 0 0 7 8 0 0 0'],['P63/mmc'],['znz'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36624,mp-1223972,HoAlCu4,ABC4,Cu,1,6,4,2.49072,2.59749,4.00802,1.04286712275968,1.54303577684611,1.60918128091476,3,['P-6m2'],187,-0.250995455,0,-1,[3],['SK-56'],['3 1 2 0 0 0 1 2 1 0 0 1 3 0 0 0 1 3 1 0 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 0 2 3 0 0 1 2 4 0 0 0 2 4 0 1 0 3 4 0 0 0 3 4 0 1 -1'],['P-6m2'],['hms-e'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36644,mp-1224435,Hf2V3Ru,AB2C3,V,2,12,6,2.55893,2.68622,4.40983,1.04974344745655,1.64164885973599,1.72331013353238,3,['P6_3/mmc'],194,-0.300676871666667,0,-1,"[2, 2]","['SK-1', 'SK-1']","['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0', '2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0']","['p6mm', 'p6mm']","['kgm', 'kgm']",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36648,mp-1219259,SiNi3W2,AB2C3,Ni,1,12,6,2.32019,2.42669,3.65836,1.04590141324633,1.50755143837903,1.57675017994216,3,['Amm2'],38,-0.225411548333332,0,-1,[3],['SK-690'],['3 1 2 0 0 0 1 2 0 1 0 1 3 0 0 0 1 3 1 0 0 1 4 0 0 0 1 5 0 0 0 2 3 0 -1 0 2 3 1 0 0 2 4 0 -1 0 2 5 0 -1 0 3 4 0 0 0 3 5 0 0 0 4 6 0 0 0 5 6 0 0 1'],['P-6m2'],['None'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36685,mp-1174737,Li5Mn3O8,A3B5C8,Mn,1,16,3,2.88613,2.96023,5.03875,1.0256745191658,1.70214814389423,1.74584997903767,3,['P-1'],2,-2.14331303252874,0.00620000000000021,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36720,mp-757605,Li2V3CoO8,AB2C3D8,V,1,14,3,2.90983,3.02218,5.13758,1.03861050301908,1.69995830824107,1.76559455363372,4,['R3m'],160,-2.31535038654762,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36737,mp-1180871,KCu3(AsO5)2,AB2C3D10,Cu,1,16,3,2.93272,2.99539,5.04293,1.02136924084127,1.68356374295167,1.71954022204643,4,['C2/m'],12,-1.2931110101875,0,65419,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36764,mp-1226948,Ce2Ge3,A2B3,Ge,1,5,3,2.48828,2.53936,3.77015,1.02052823637211,1.48468511750992,1.51516308454033,2,['Imm2'],44,-0.609812667,0,-1,[1],['SK-2'],['1 1 2 0 1 2 1 2 3 0'],['opm'],['None'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36806,mp-1077428,NdCu4Ag,ABC4,Cu,2,6,4,2.52326,2.60598,4.44225,1.03278298708813,1.70463702714526,1.76052012079611,3,['F-43m'],216,-0.190295857777777,0,605036,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36835,mp-774945,MnV3O8,AB3C8,V,1,12,3,3.40473,3.48418,5.08705,1.02333518370032,1.46004224810429,1.49411260217403,3,['P1'],1,-2.31052530816092,1.134,-1,[2],['SK-4'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0'],['p4mm'],['None'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36879,mp-758835,Na(Cu3O4)2,AB6C8,O,2,15,8,2.6553,2.72582,3.75517,1.02655820434603,1.3776294839718,1.41421684932023,3,['Fm-3m'],225,-1.00748039977012,0,-1,[3],['SK-114'],['3 1 2 0 0 0 1 3 0 0 0 1 4 0 0 0 1 5 0 0 0 1 6 0 0 0 1 7 0 0 0 2 3 0 1 0 2 4 1 0 0 2 6 -1 1 1 2 7 0 0 1 2 8 0 0 0 3 4 1 -1 0 3 5 -1 0 1 3 7 0 0 1 3 8 0 -1 0 4 5 -1 0 1 4 6 -1 1 1 4 8 -1 0 0 5 6 0 0 0 5 7 0 0 0 5 8 0 0 0 6 7 0 0 0 6 8 0 -1 0 7 8 -1 0 0'],['Fm-3m'],['flu-e'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36933,mp-1227375,Be4CrMo,ABC4,Be,2,12,8,2.12859,2.23475,3.55153,1.04987339036639,1.58922922027072,1.66848946955496,3,['P-3m1'],164,-0.248998816666667,0,-1,[3],['SK-17'],['3 1 2 0 0 0 1 2 0 1 0 1 3 0 0 0 1 3 1 0 0 1 4 0 0 0 1 5 0 0 0 2 3 0 -1 0 2 3 1 0 0 2 4 0 -1 0 2 5 0 -1 0 3 4 0 0 0 3 5 0 0 0 4 6 0 0 0 4 7 0 0 0 4 8 0 0 0 5 6 0 0 1 5 7 0 0 1 5 8 0 0 1 6 7 0 -1 0 6 7 0 0 0 6 8 -1 -1 0 6 8 0 0 0 7 8 -1 0 0 7 8 0 0 0'],['P63/mmc'],['znz'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
36935,mp-753219,Li3MnNi3O8,AB3C3D8,Li,1,15,3,2.86071,2.92112,4.99002,1.02111713525663,1.70825573752533,1.74432920498757,4,['C2/m'],12,-1.58353966252874,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36936,mp-753219,Li3MnNi3O8,AB3C3D8,Ni,1,15,3,2.86071,2.92112,4.99002,1.02111713525663,1.70825573752533,1.74432920498757,4,['C2/m'],12,-1.58353966252874,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
36976,mp-30401,KAu2,AB2,Au,2,12,8,2.8763,3.00137,4.9906,1.04348294684143,1.66277399987339,1.7350763133192,2,['P6_3/mmc'],194,-0.3048618435,0,58520,[3],['SK-17'],['3 1 2 0 0 0 1 2 0 1 0 1 3 0 0 0 1 3 1 0 0 1 4 0 0 0 1 5 0 0 0 2 3 0 -1 0 2 3 1 0 0 2 4 0 -1 0 2 5 0 -1 0 3 4 0 0 0 3 5 0 0 0 4 6 0 0 0 4 7 0 0 0 4 8 0 0 0 5 6 0 0 1 5 7 0 0 1 5 8 0 0 1 6 7 0 -1 0 6 7 0 0 0 6 8 -1 -1 0 6 8 0 0 0 7 8 -1 0 0 7 8 0 0 0'],['P63/mmc'],['znz'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
37009,mp-1215261,ZrVFe,ABC,V,2,12,4,2.54804,2.65726,3.80579,1.04286431924146,1.43222341810737,1.49361469992622,3,['Amm2'],38,-0.187120851666666,0,-1,[1],['LI-12'],['NN_COLLISION'],['None'],['None'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
37031,mp-635966,MoO2,AB2,Mo,2,12,4,3.1159,3.25304,5.40885,1.04401296575628,1.66270626859799,1.73588690266055,2,['Fddd'],70,-1.79203011166667,1.3773,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
37032,mp-1215757,Zr2Cr3Fe,AB2C3,Cr,1,12,6,2.48862,2.57202,4.02319,1.03351254912361,1.56421411964137,1.6166349221657,3,['Amm2'],38,-0.0664203458333326,0,-1,[3],['SK-690'],['3 1 2 0 0 0 1 2 0 1 0 1 3 0 0 0 1 3 1 0 0 1 4 0 0 0 1 5 0 0 0 2 3 0 -1 0 2 3 1 0 0 2 4 0 -1 0 2 5 0 -1 0 3 4 0 0 0 3 5 0 0 0 4 6 0 0 0 5 6 0 0 1'],['P-6m2'],['None'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
37044,mvc-16779,Mg(MnS2)2,AB2C4,Mn,2,14,4,3.47074,3.61259,6.01369,1.04087024669091,1.66464780116205,1.73268236744902,3,['C2/m'],12,-1.02141347190887,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
37047,mp-1216086,Zr3Co8Si,AB3C8,Co,4,12,8,2.35583,2.43421,4.095,1.03327065195706,1.68227063400446,1.73824087476601,3,['R3m'],160,-0.270166285000001,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
37048,mp-1216086,Zr3Co8Si,AB3C8,Zr,1,12,3,2.99289,3.06813,4.50256,1.02513958080651,1.46752582191759,1.50441880590332,3,['R3m'],160,-0.270166285000001,0,-1,[2],['SK-7'],['2 1 2 0 0 1 2 0 1 1 2 1 0 2 3 0 0'],['p3m1'],['None'],TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
37059,mp-1257394,Al(NiS2)2,AB2C4,Ni,2,14,4,3.40348,3.48772,5.84556,1.02475113707147,1.67604050783893,1.71752441618579,3,['Imma'],74,-0.713616735357143,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
