mp-ID,Formula,SynthNN_score
mp-28790,Al13(TlS7)3,0.000285838
mp-28791,Se2NCl3,0.13477373
mp-28792,P4N3Cl11,0.91187215
mp-28796,Sr5(AuO4)2,0.005066612
mp-28800,K2Bi8Se13,0.9746206
mp-28801,La5Ti4O15,0.9691112
mp-28802,Sr4Zn3F14,0.8264046
mp-28804,TcO2F3,0.7359869
mp-28805,Tl2Pt5S6,0.030467214
mp-28808,TlReO4,0.15018916
mp-28809,TlBS3,0.67680633
mp-28812,Ag5BiO4,0.7595339
mp-28813,Si3CCl8,0.18070808
mp-28815,ThSnI6,0.84980065
mp-28821,La2Ni12P5,0.9649725
mp-28823,Ba4P3,0.15609801
mp-28824,Na3CoO2,0.003265929
mp-28825,K3CoO2,0.004966346
mp-28826,Gd3(MnC3)2,0.008999418
mp-28827,Tb3(MnC3)2,0.21990055
mp-28828,Li6FeCl8,0.9320432
mp-28829,Li2ZnBr4,0.5567152
mp-28832,Mn5As4,0.05827695
mp-28836,TeCF2,0.15959305
mp-28837,K3RhCl6,0.9707101
mp-28838,U3(SiC)2,0.23612687
mp-28840,Y4RuI5,0.38264197
mp-28842,Si3PH9,0.0921287
mp-28845,OsO3F2,0.1554946
mp-28848,Ca2Bi2O5,0.9686743
mp-28855,Cd4OF6,0.107143834
mp-28856,Na7Au5S6,0.081924036
mp-28857,Pb(IO3)2,0.6723847
mp-28858,Na2HgS2,0.36742747
mp-28859,K2HgS2,0.62643903
mp-28862,Y6RuI10,0.9187924
mp-28863,Y6OsI10,0.8956263
mp-28864,Y6IrI10,0.880411
mp-28865,Os(SCl6)2,0.7532581
mp-28866,Te2OsCl12,0.54826474
mp-28867,Ba7Ir6O19,0.9730684
mp-28870,PRhO4,0.9158545
mp-28873,CsBrO3,0.4708735
mp-28877,Cs2SnTe4,0.598386
mp-28878,RbTe6,0.10610612
mp-28879,Ca5P8,0.07950772
mp-28881,Rb2UCl5,0.91883117
mp-28883,GeP2O7,0.92987937
mp-28885,PSe,0.007638504
mp-28888,Cu(PtS2)2,0.023918927
mp-28889,Hg5(SbI3)2,0.08745321
mp-28890,K2CoO2,0.7874082
mp-28891,Li7TaO6,0.6522458
mp-28892,PH4N3,0.19268514
mp-28898,BaCN2,0.43325797
mp-28901,AlFeF5,0.65835595
mp-28902,Ba8V7O22,0.9662955
mp-28903,Zr6FeCl14,0.2921734
mp-28905,SrC20,0.3307177
mp-28907,NbCrF6,0.54361284
mp-28908,Ba5(RuO5)2,0.008608544
mp-28912,MnInBr3,0.20744479
mp-28913,Ti6CCl14,0.20369601
mp-28914,Cd4P2Br3,0.030343201
mp-28916,Mn3As2,0.1323468
mp-28917,Ba2Ti13O22,0.5759256
mp-28922,Ca2Si5N8,0.91973823
mp-28924,Ga8BIr4,0.10221013
mp-28926,Ba5(TiN3)2,0.036012657
mp-28932,Sn4OF6,0.21750732
mp-28933,Br2O3,0.028565804
mp-28938,Nb3TeCl7,0.73607343
mp-28939,U4Te3O4,0.006846743
mp-28940,Sr4Nb2O9,0.9941884
mp-28947,NaSn2Cl5,0.69680685
mp-28948,Cs2V4O9,0.92574424
mp-28952,PdSO4,0.44689107
mp-28959,Si2Cl2O3,0.37548676
mp-28965,AgBi2F12,0.35616097
mp-28967,Ba(PdS2)2,0.49355486
mp-28969,Pr2NCl3,0.57017386
mp-28970,Nd2NCl3,0.4948982
mp-28971,Rb2Si2O5,0.994466
mp-28974,TiF4,0.956287
mp-28980,K3BiSe3,0.7609585
mp-28982,Pd(PbCl3)2,0.010655145
mp-28983,Pd(PbBr3)2,0.14862582
mp-28985,SbSeCl9,0.37614128
mp-28987,NaPt2Se3,0.26731715
mp-28988,In7Br9,0.29954585
mp-28989,Li10BrN3,0.49190152
mp-28993,La(AuF4)3,0.507126
mp-28996,Ag4Bi2O5,0.9231373
mp-29000,Na3B5S9,0.75701416
mp-29001,NaLuCl4,0.66460174
mp-29005,U(Cr3P2)2,0.5210697
mp-29006,P2SO3,0.01740312
mp-29007,P4(SO2)3,0.001218156
mp-29012,Tl2AgI3,0.95167613
mp-29015,CaThBr6,0.37161085
mp-29016,SrThBr6,0.8817202
mp-29018,ZrSnCl6,0.78358936
mp-29019,Rb3IO,0.5344483
mp-29020,P4SeO6,0.041809846
mp-29022,K2GeSe4,0.37143067
mp-29028,B2AsCl2,0.000839102
mp-29033,P3BrCl14,0.79120225
mp-29034,Tl2GeTe3,0.9561451
mp-29035,Sr(YS2)2,0.005250121
mp-29039,P3RuO9,0.87862784
mp-29040,Li3Zr4F19,0.95753556
mp-29043,Hg4Sb2I3,0.7092067
mp-29044,Cd4Sb2I3,0.018231304
mp-29045,La5Ti5O17,0.9697758
mp-29048,Sr(BiO2)2,0.061367888
mp-29049,SrCuO3,0.20157003
mp-29051,WS9Cl4,0.051362094
mp-29052,Cd(W3Br7)2,0.7766827
mp-29057,Nb3SBr7,0.3734225
mp-29060,Ba5(SiN3)2,0.1020781
mp-29062,ThZr2F12,0.9783594
mp-29063,ThZrF8,0.97280663
mp-29070,La5C2Br9,0.7970827
mp-29074,Te7As2F12,0.5068812
mp-29075,Ga3Bi5Cl12,0.939028
mp-29077,LiBiO3,0.3173457
mp-29078,Hg4As2Br3,0.76092064
mp-29080,Na3YBr6,0.8787142
mp-29081,P4SO7,0.021236448
mp-29083,NaErCl4,0.97595686
mp-29084,Ba2GdCl7,0.9617625
mp-29085,Sr5Zr3F22,0.9753528
mp-29090,Rb4Au6S5,0.21139133
mp-29092,Ba3(GeN)2,0.07424443
mp-29095,H4SO5,0.9432979
mp-29096,Hg3(SBr)2,0.07173464
mp-29097,Hg3TeBr4,0.907555
mp-29101,Ce8SbPd24,0.6133006
mp-29102,Hg3TeCl4,0.84080005
mp-29104,Ti3Zn2O8,0.95115805
mp-29107,Rb2Hg3Te4,0.75057214
mp-29108,MnAs2F12,0.7545288
mp-29109,SiI3,0.29030156
mp-29110,Al2(FeSi)3,0.26381335
mp-29112,CrHg5O6,0.039484303
mp-29113,Ce3(Al2Si3)2,0.16570547
mp-29114,Re3Te4Cl5,0.2948525
mp-29116,Ta3SeI7,0.6350183
mp-29117,Ta3TeI7,0.6832637
mp-29123,Se2Br3N,0.05860167
mp-29127,Bi(TeBr2)2,0.13768253
mp-29128,K2Te4O9,0.917262
mp-29129,K2Te2O5,0.8977291
mp-29136,Sr6Cu3N5,0.82623184
mp-29139,NaAuSe2,0.15628804
mp-29142,Ho2Mo4O15,0.9737181
mp-29143,Na3VS4,0.19301452
mp-29144,KTe2F9,0.6391295
mp-29147,MoCl5,0.7342102
mp-29155,TlB3O5,0.84832203
mp-29159,MnHO2,0.29690745
mp-29160,TiAg2O3,0.9378189
mp-29168,Rb3BiSe3,0.88371116
mp-29169,Cd(AuF4)2,0.59634155
mp-29170,Hg(AuF4)2,0.38840768
mp-29173,V2Se3O11,0.8308323
mp-29175,Ca2AuN,0.2730404
mp-29176,Na8Si7O18,0.9855192
mp-29177,BaTe2F10,0.5752226
mp-29178,TePbF6,0.67853916
mp-29179,SnCl2,0.24908304
mp-29184,Cr2P,0.16272475
mp-29185,Te2O3F2,0.21209371
mp-29186,La(SiP3)2,0.114471026
mp-29187,Co(SiP)3,0.019405147
mp-29188,VHgO3,0.95818734
mp-29190,Te4MoBr,0.11214896
mp-29193,Nb2Se4O13,0.9131211
mp-29194,Cs2Au2Se3,0.548026
mp-29197,La3Br6N,0.9528255
mp-29198,Na5AuSe12,0.02616671
mp-29200,KNO2,0.44468552
mp-29201,TbCd2F8,0.6805205
mp-29203,La3Co3O8,0.9691594
mp-29204,P4(S2O)3,0.00171937
mp-29205,YBO3,0.9941764
mp-29206,BaMnSb2,0.4060617
mp-29211,V4Cu3S8,0.49785566
mp-29212,Tl4PbI6,0.9237626
mp-29213,Cd2Ge7O16,0.8991676
mp-29216,Cs2PtCl4,0.6930872
mp-29218,Ge3Bi2O9,0.89541435
mp-29219,Ba2(Ni3B2)3,0.046247143
mp-29221,Ca2AlF7,0.98373693
mp-29222,Ba2Si3O8,0.98848945
mp-29223,Ba3Si5O13,0.9885119
mp-29224,S3N2O5,0.01768499
mp-29225,Al4Cu2O7,0.70662075
mp-29226,Ca3Ga4O9,0.8178285
mp-29228,CsSrN9,0.16320689
mp-29231,Mo3S3Br,0.08911077
mp-29232,ZrPb3F10,0.8725926
mp-29234,InTeI,0.37149993
mp-29236,InTeBr,0.3443654
mp-29237,Tl2SnSe3,0.95831835
mp-29249,GeAsSe,0.011395487
mp-29250,Li6VCl8,0.5745425
mp-29251,Te6Br2O11,0.240191
mp-29259,Bi2PdO4,0.23561247
mp-29260,Ti(SeO3)2,0.17333308
mp-29264,SICl7,0.61223185
mp-29265,Nd2(SO4)3,0.07885732
mp-29267,Sn5Sb2S9,0.7134934
mp-29276,Cd2P6O17,0.8659157
mp-29279,CuClF10,0.1400193
mp-29287,Cs3CoBr5,0.8441327
mp-29290,WN3F5,0.033341885
mp-29291,I2(OF2)3,0.055131633
mp-29292,B10H13,0.4461234
mp-29297,Cd3(ClO)2,0.03703778
mp-29300,Ga2CuCl8,0.7711351
mp-29301,Ba4Ga2S7,0.886415
mp-29302,Ba3(GaS3)2,0.001713364
mp-29304,Y2InCl7,0.2060013
mp-29305,Re2PbO8,0.8475341
mp-29306,B5(H2N)2,0.062728316
mp-29309,Si2H6S,0.21680844
mp-29310,Si2H6Se,0.01846979
mp-29311,S3N2Cl,0.30656347
mp-29312,InI2,0.12311937
mp-29313,Ta4P4S29,0.041687425
mp-29314,RbVBr3,0.39679745
mp-29320,Te3SeO8,0.3100285
mp-29324,Li(Mo4O5)2,0.071278304
mp-29330,K2H5F7,0.9005359
mp-29331,KH3F4,0.9036154
mp-29336,Rb2PuCl6,0.6528083
mp-29341,K4Au6S5,0.15186146
mp-29343,NaCu3F7,0.5330808
mp-29344,LiGaCl3,0.26295263
mp-29345,LiGaI3,0.13840422
mp-29347,K2WO8,0.072264865
mp-29349,HSN,0.20404296
mp-29354,Ba3(TaS4)2,0.001316195
mp-29355,NaTeF5,0.7637776
mp-29356,NaTi2O4,0.79686004
mp-29357,Zr6CCl14,0.72057587
mp-29358,Zr6BCl14,0.54363793
mp-29359,Na2PdCl4,0.5399122
mp-29362,GaCuCl4,0.70230395
mp-29365,Li5BiO5,0.17287421
mp-29368,Th2Ta2O9,0.97925997
mp-29369,Sb7F29,0.9299423
mp-29371,Rb2GaSb2,0.13253753
mp-29372,Cs2GaSb2,0.17164491
mp-29375,Na3InS3,0.83647794
mp-29376,Na5InS4,0.8141224
mp-29379,K3BiTe3,0.96784925
mp-29380,K2Te2As,0.1808303
mp-29381,Na2Te2As,0.30485484
mp-29383,KGaSb2,0.21730916
mp-29384,Rb3TlCl6,0.9743637
mp-29387,K5SnBi3,0.04360384
mp-29388,K2Ge2Se5,0.95776045
mp-29391,SbCl3F2,0.4278396
mp-29393,UNb2O7,0.9845712
mp-29395,NaAlI4,0.87996805
mp-29400,CsFeCl3,0.9744828
mp-29402,KGaI4,0.85082525
mp-29403,GaCuI4,0.6442451
mp-29407,AlTeI7,0.14333104
mp-29408,AlSeBr7,0.06706677
mp-29409,CIF7,0.7025143
mp-29411,Na2B2S5,0.012602363
mp-29412,Ta3Br7,0.85702
mp-29413,Rb3Nb2Br9,0.9593344
mp-29415,Cd3PCl3,0.028814161
mp-29417,Na3ScBr6,0.9057727
mp-29419,Hf(Te2Cl3)2,0.2353373
mp-29420,Hf(Se2Cl3)2,0.12106005
mp-29422,HfCl4,0.74254864
mp-29423,TlFeBr4,0.49102187
mp-29424,Sr4As3,0.27657002
mp-29427,Ta(TeBr3)2,0.91936487
mp-29428,Ta(TeCl3)2,0.6950402
mp-29429,TeCF3,0.16130115
mp-29432,NaScCl4,0.9371851
mp-29440,CuMo3I7,0.6273696
mp-29443,PI2,0.00403306
mp-29446,B3H4,0.39734277
mp-29447,Bi3BrO4,0.89283425
mp-29449,Rb4Cu5Cl9,0.8720909
mp-29450,CuSe3I,0.029407857
mp-29455,Ga4GeO8,0.6354507
mp-29456,Rb2IN3,0.057582438
mp-29457,Ba2Cu5F14,0.93335664
mp-29458,Rb3Mo2Cl9,0.9581973
mp-29459,Rb3Mo2Br9,0.83170456
mp-29460,Tl3PdCl5,0.54578036
mp-29462,NaGa3Te5,0.85653555
mp-29465,TaCl4,0.8384407
mp-29467,P4(SeO2)3,0.001216945
mp-29468,Rb6Cl4O,0.11015417
mp-29469,Pd(Se3Cl)2,0.051961735
mp-29472,Fe4As2O11,0.8794886
mp-29473,LiIO4,0.3376744
mp-29474,Na2Ti3Cl8,0.380197
mp-29475,BH2N,0.11965775
mp-29479,C2(OF2)3,0.1763336
mp-29487,PdCl2,0.7380088
mp-29488,Na2ZnO2,0.59443116
mp-29489,P4SeO7,0.069094926
mp-29491,HS8N,0.01603783
mp-29492,S2I2O11,0.9089831
mp-29496,Pd(SeBr3)2,0.09096737
mp-29498,WBr2,0.3139543
mp-29499,Re3Te8Cl3,0.067934506
mp-29500,Ge7F16,0.07494009
mp-29501,Rb3AsSe16,0.16558613
mp-29505,Cs3BiO3,0.7314907
mp-29510,Hg2TeO3,0.3332199
mp-29513,CsXeF7,0.98432827
mp-29514,PHF4,0.07439639
mp-29519,KAuI4,0.3555625
mp-29524,K3BiO3,0.7263854
mp-29525,Rb3BiO3,0.57582545
mp-29526,BrNO3,0.04016922
mp-29531,CsBi3S5,0.9274886
mp-29532,Ca11(ReO6)4,0.002489925
mp-29535,CeSiI,0.07744806
mp-29536,Ag5CF4,0.003133124
mp-29537,Cl2O,0.01266437
mp-29538,BaGdCl5,0.93106574
mp-29541,GaTeI7,0.20120081
mp-29542,K4Bi2O5,0.88291925
mp-29543,P2SeO3,0.070416845
mp-29549,Si(PH2)4,0.000530565
mp-29550,Ba2EuCl7,0.9484248
mp-29554,WBr5,0.84407264
mp-29555,MoBr2,0.72348046
mp-29557,CuW3Cl7,0.58029735
mp-29558,Bi3ClO4,0.8975546
mp-29565,PrSiPd,0.63493764
mp-29568,RuS3Cl8,0.541021
mp-29573,Sb4S5Cl2,0.8185022
mp-29575,Cs3Fe2Cl9,0.973056
mp-29577,CsBrO4,0.23351917
mp-29579,Sc7NCl12,0.15631194
mp-29580,Ta9(CoS3)2,0.033996385
mp-29582,Li2CrCl4,0.54714936
mp-29585,K4CdAs2,0.1691266
mp-29589,Ta3(Se4Br3)2,0.26524845
mp-29592,RePCl9,0.79852325
mp-29594,La5B4N9,0.41903603
mp-29595,CeBN2,0.7523145
mp-29596,Ca3AlN3,0.93306625
mp-29597,LaBN2,0.3185429
mp-29598,NaP4N7,0.7377949
mp-29599,Re3(SBr)7,0.005776125
mp-29603,Rb2ZrTe3,0.6547793
mp-29605,SrPr2O4,0.8109757
mp-29606,Rb2Zn3O4,0.17580885
mp-29611,B5H8,0.5596333
mp-29612,RbEu2I5,0.9375538
mp-29614,KEu2I5,0.93448997
mp-29620,Sr5Bi3,0.5742266
mp-29621,Ba5Bi3,0.37822816
mp-29626,Na4Sn3S8,0.92311805
mp-29628,Na4SnS4,0.5885441
mp-29635,PuGa,0.053391986
mp-29636,KMnBr3,0.96553826
mp-29637,K4MnBr6,0.47007617
mp-29645,Nb2Cr4Si5,0.48004553
mp-29653,U3Si2C3,0.32976586
mp-29654,B9H11,0.4818534
mp-29667,Si2Ni3,0.30820596
mp-29679,Hg2PCl2,0.11873194
mp-29680,Ta2Bi4O11,0.9776953
mp-29682,BaAg8S5,0.8888977
mp-29683,Sr2Ru3O10,0.67878616
mp-29688,Ge3Cl8,0.03399985
mp-29689,Nb3TeI7,0.60161257
mp-29690,Tl2Te2O5,0.68826133
mp-29692,K2TeS3,0.043692168
mp-29693,Rb2AgCl3,0.95524716
mp-29694,KAuBr4,0.6525113
mp-29698,Nb3ClO7,0.9907603
mp-29703,BaSi7N10,0.91251075
mp-29704,Cs(SO2)2,0.044690702
mp-29705,Rb6Sn2S7,0.40175256
mp-29708,Hf(Te4Cl3)2,0.106547415
mp-29713,NbTeCl9,0.7033906
mp-29715,TeWBr9,0.046813224
mp-29716,TaTeBr9,0.16947842
mp-29717,Ag(W3Br7)2,0.65918565
mp-29720,Li21Si5,0.44101834
mp-29722,Ca11InSb9,0.54529876
mp-29724,Ni20(SnB2)3,0.094627514
mp-29732,Ta2Mn4Si5,0.03311049
mp-29735,Nb10Ge7,0.19256003
mp-29739,Na5SnSb3,0.2327787
mp-29743,Sr5U3O14,0.9862147
mp-29744,RbMnSe2,0.58447033
mp-29745,Na2Mn2Se3,0.85250443
mp-29746,Cd4P2Cl3,0.29889458
mp-29747,Ta4Mn11O21,0.78044015
mp-29750,CsMgBr3,0.97134745
mp-29755,CaSi2O5,0.97902155
mp-29756,RbB3O5,0.9693745
mp-29760,Ca10P6O25,0.9890808
mp-29763,RbMnBr3,0.993123
mp-29764,RbHF2,0.8640701
mp-29769,Sc5(NiTe)2,0.29391414
mp-29770,Na3(Mn2Te3)2,0.010929128
mp-29775,Sr4PdO6,0.076358706
mp-29783,B5H9,0.58939236
mp-29784,K2Mo9S11,0.70254326
mp-29787,Ba5Pt2O9,0.5156054
mp-29788,KTb3F12,0.6318216
mp-29789,Lu(ClO4)3,0.352186
mp-29790,U3Te5,0.2026183
mp-29791,Nd4PdO7,0.24534939
mp-29794,Ba2PdF6,0.98315895
mp-29796,Ho(AlCl4)3,0.13629483
mp-29797,GdBrO,0.26293534
mp-29799,KBiO3,0.5126431
mp-29802,Sc(NiGe)6,0.9021466
mp-29807,Hf27P16,0.21981452
mp-29811,Hf3P3Pd4,0.2982692
mp-29815,LaAs2,0.014101761
mp-29817,GaP2I9,0.20717399
mp-29820,Ca3(AlN2)2,0.07485887
mp-29825,K2Si2O5,0.9947901
mp-29827,Rb4Hg5Te13,0.47442818
mp-29831,TaCl5,0.9460492
mp-29832,Sm10Se19,0.015575405
mp-29835,K2SnTe3,0.7304127
mp-29836,Na3HoCl6,0.9127402
mp-29839,Bi2SeO5,0.7415035
mp-29841,Rh3S4,0.04613464
mp-29842,CsReF8,0.96480834
mp-29843,Bi2Se2Cl7,0.40202233
mp-29844,Tb(AlCl4)3,0.26102695
mp-29845,CsHgCl3,0.97707784
mp-29850,Na3TiCl6,0.97617143
mp-29855,LaV3O9,0.896617
mp-29857,Bi3Se4Br,0.95848763
mp-29861,K2Mn3S4,0.7296197
mp-29863,AsCl3O,0.42304876
mp-29866,SnCl4,0.51703286
mp-29870,Ir(Cl2F3)2,0.15108871
mp-29871,Na4SeO5,0.1834736
mp-29873,Rb2CdCl4,0.9799381
mp-29876,MnNb3O6,0.19112319
mp-29877,K2ReH9,0.100785345
mp-29878,Re2PCl13,0.61940217
mp-29880,Sm2SCl4,0.2887716
mp-29882,CsPdCl3,0.77973706
mp-29883,Rb3PbCl5,0.8297901
mp-29887,Pr(ClO4)3,0.38007122
mp-29888,Er(ClO4)3,0.28715134
mp-29890,Th2AuF11,0.84758425
mp-29892,LiSb3O8,0.831513
mp-29901,Rb2Cd3Te4,0.68349373
mp-29904,SbXe2F9,0.9508551
mp-29909,Ba4I6O,0.751953
mp-29910,Sr4I6O,0.49955136
mp-29920,Rb5Au3O2,0.018241879
mp-29922,Sb5PO10,0.6467711
mp-29927,Pb7(BrF6)2,0.003129722
mp-29934,Zr6Ag7F31,0.91406965
mp-29936,Rb2PdI6,0.38433403
mp-29940,SbClF10,0.33185658
mp-29945,Tb2Mo4O15,0.9728157
mp-29947,K3PSe16,0.17398979
mp-29950,Nb3Cl8,0.6261706
mp-29955,Hg3(SeI)2,0.06766016
mp-29956,Hg3(SI)2,0.10311605
mp-29960,Ca(C2N3)2,0.5071484
mp-29961,Sr(C2N3)2,0.48799005
mp-29966,NOF,0.08776935
mp-29968,NbSeCl9,0.75875235
mp-29970,Cs3Sb5O14,0.92714894
mp-29973,SrN,0.13277085
mp-29975,K3BS3,0.29112348
mp-29977,Rb3BS3,0.2874281
mp-29978,Sr5Al2F16,0.9519298
mp-29983,Cs6Cl4O,0.2637515
mp-29984,Na4MoO5,0.91666687
mp-29985,LiNb6Cl19,0.641828
mp-29988,CsPd2Cl5,0.26350734
mp-29990,La3B2N5,0.53658545
mp-29991,Bi2Te4Cl7,0.6216332
mp-29992,AsPbF7,0.8595699
mp-29993,TaAgF6,0.97614926
mp-29996,La3PI3,0.80604243
mp-29997,La3AsI3,0.9312006
mp-29998,La3SbI3,0.47885075
mp-30001,Ba16Nb5N19,0.78319883
mp-30002,Sc(IO3)3,0.975476
mp-30003,AuSO4,0.09723047
mp-30005,Rb6Br4O,0.28305808
mp-30006,Co(NO3)2,0.084471114
mp-30013,SbKr3F11,0.9781004
mp-30014,As2Kr3F16,0.8796309
mp-30018,Rb2ZnI4,0.9156962
mp-30022,Eu(AlCl4)2,0.34861127
mp-30023,Ba(AlCl4)2,0.050623827
mp-30025,DyBr2,0.6274279
mp-30026,Sr3Te4O11,0.9823951
mp-30027,RbCrCl3,0.9032529
mp-30032,TlIO4,0.42292964
mp-30033,CoBr2,0.3901758
mp-30037,AgIO4,0.7171082
mp-30039,Na2Al2Sb3,0.036909837
mp-30043,CeSi2Ru3,0.910089
mp-30051,Si3CCl7,0.075245544
mp-30052,Ni6Mo6C,0.25312188
mp-30054,CS2N,0.087698385
mp-30057,LiCN,0.5343606
mp-30062,Cs2PtBr6,0.3301055
mp-30063,C2S9N2,0.030854456
mp-30070,U3Cu2Sb3,0.34489703
mp-30073,La(FeSb3)4,0.79954576
mp-30077,K2GaSb2,0.06355294
mp-30078,C3S8,0.0678179
mp-30082,Ni19Ge12,0.27043194
mp-30086,GeCl4,0.59976083
mp-30088,Ba3P4O13,0.96837664
mp-30089,CsH3O2,0.69595385
mp-30092,TiCl4,0.96427035
mp-30094,H2CN2,0.8187613
mp-30099,PdSCl,0.009990316
mp-30102,BaPdCl4,0.25146803
mp-30103,AuF5,0.6438386
mp-30106,AsCl5,0.6281786
mp-30107,RbNb4Cl11,0.8041627
mp-30110,SrLaI4,0.30345938
mp-30111,BaLaI4,0.3034114
mp-30113,Zr(Se2Cl3)2,0.08471756
mp-30117,W2CCl8,0.56262964
mp-30119,Cs3AsO4,0.5029762
mp-30120,K3BiO4,0.17107154
mp-30123,Hg2SeO5,0.6100213
mp-30126,Ba(BS2)2,0.016746705
mp-30130,Bi4I2O5,0.86917675
mp-30140,BeI2,0.0829414
mp-30143,U(IO4)2,0.53077376
mp-30145,Rb2Bi8Se13,0.9744169
mp-30152,CeSbTe,0.06935155
mp-30155,Ce3SiPd5,0.4239513
mp-30158,Sr3Ga4O9,0.97917527
mp-30159,AuBrF6,0.3680852
mp-30162,La2W2O9,0.98663515
mp-30164,CsSn2Cl5,0.97379297
mp-30165,Sr7Re4O19,0.9873662
mp-30167,Rb3Os2Br9,0.43484157
mp-30168,H34C19,0.9488804
mp-30169,Ba4Ni3Ge20,0.6025022
mp-30170,Ba4Ge20Pd3,0.7921586
mp-30174,Ca4Al51Cr7,0.2718663
mp-30176,U2AlCo3,0.89555556
mp-30179,Mn6Al31Ni2,0.48586342
mp-30185,BaSi23,0.14167084
mp-30187,Ga2Te4O11,0.8358228
mp-30194,Rb3CoO2,0.005072362
mp-30197,K3ErCl6,0.9814789
mp-30198,Ba4Ga2O7,0.9206152
mp-30203,Sc6AgTe2,0.741996
mp-30205,Cr2(Bi2O5)3,0.3486104
mp-30206,CsClO4,0.6718082
mp-30207,La3GaBr3,0.12771916
mp-30210,La5Sn3Cl,0.3297106
mp-30212,La5Bi3Br,0.20242915
mp-30213,Sb2BrF15,0.87203366
mp-30214,SbIF10,0.6380866
mp-30216,K2ReI6,0.9787067
mp-30219,KGaCl4,0.97588706
mp-30224,Si3(Cl4O)2,0.006117529
mp-30230,Rb4SnS4,0.37200633
mp-30231,RbGaCl4,0.97618765
mp-30233,Na3As7,0.07816434
mp-30248,LiMoS2,0.23016767
mp-30249,Li4GeS4,0.7891824
mp-30252,Na10CaSn12,0.19432141
mp-30260,Zr8Ni21,0.62925535
mp-30267,CeGa4Os,0.82631063
mp-30269,HfGa2Ni,0.7731028
mp-30272,U2Al19Co6,0.8477898
mp-30276,Ce10Ga5Cl4,0.037663277
mp-30278,Ce3Ga4Cl,0.04266816
mp-30279,NpIO5,0.9818065
mp-30280,K4(TiTe3)3,0.10836934
mp-30282,La2I5,0.68439746
mp-30284,HgAsO3,0.9196321
mp-30286,Hg2SeO3,0.282587
mp-30287,LuPS4,0.87351716
mp-30292,Nd4Se3N2,0.19052637
mp-30293,Sr2GeSe4,0.80926245
mp-30294,Sr2SnS4,0.8749011
mp-30295,W6CCl18,0.72256345
mp-30297,SrVF5,0.79611516
mp-30298,KAsO2,0.57620317
mp-30299,RbAsO2,0.55994105
mp-30300,Cs3As5O9,0.5150195
mp-30301,LiClO4,0.24503037
mp-30303,Bi4O7,0.41905758
mp-30304,Bi3SbO7,0.57657284
mp-30305,Sr11Bi10,0.52025366
mp-30308,TlAuF6,0.32448643
mp-30311,Zn3(PS4)2,0.025994675
mp-30314,Cs2PdCl4,0.94495976
mp-30317,Sr2AuN,0.1396193
mp-30320,RbHfF5,0.9618075
mp-30321,Y2P4O13,0.94217646
mp-30325,In2(Se2O5)3,0.008870328
mp-30326,Ti5FeSb2,0.79308045
mp-30335,Al23V4,0.86166024
mp-30367,Ca5Au2,0.07460384
mp-30369,Ca7Au3,0.06960708
mp-30411,Mn9Au31,0.1198113
mp-30419,USnAu2,0.8221103
mp-30420,SrAu,0.11187128
mp-30421,Sr3Au2,0.23378855
mp-30422,Sr7Au3,0.06497975
mp-30429,Ba8Ga7,0.034599897
mp-30430,Ba10Ga,0.010001232
mp-30442,NpBe13,0.5578132
mp-30443,Be17Ru3,0.48821452
mp-30447,Sr9Cd4Bi9,0.45605904
mp-30450,Mn3(CuBi)4,0.07499083
mp-30467,Bi4Rh,0.046542425
mp-30474,Ca11Ga7,0.24871342
mp-30487,EuCd2,0.42719278
mp-30499,Th6Cd7,0.029524365
mp-30504,CeMg2Cu,0.3412868
mp-30506,CeHg2,0.39845803
mp-30507,CeIr5,0.08175477
mp-30510,Ce(Ni2Sn)2,0.9186001
mp-30512,CeTlPd,0.4782969
mp-30516,Th3Sn13Rh4,0.7240589
mp-30518,V6O11,0.6721601
mp-30519,Tl3PbCl5,0.8692233
mp-30520,Tl2S5,0.054658625
mp-30522,Nd5Ir3,0.5911711
mp-30525,VTeO4,0.62055576
mp-30526,Mn4Al19,0.32973507
mp-30532,Tl2ZnI4,0.87760085
mp-30533,KPt2S3,0.18228197
mp-30534,UCuP2,0.026180642
mp-30537,TbP5O14,0.8629527
mp-30539,Y2WO6,0.99418855
mp-30540,V(NiP4)4,0.09864288
mp-30543,RbAg7S4,0.8899262
mp-30545,Mg2VO4,0.9819949
mp-30547,RbCr3O8,0.8132118
mp-30548,TlBF4,0.93380326
mp-30554,PrGaCo2,0.7892375
mp-30557,YGa2Co3,0.72520936
mp-30558,HoCo3,0.47078735
mp-30559,LaCo13,0.48520154
mp-30565,Th7Co3,0.112324715
mp-30569,Zr6Co23,0.71083343
mp-30589,LaCu4,0.4848837
mp-30608,Er2Ni17,0.3136513
mp-30612,Er7Rh3,0.59702444
mp-30623,Dy5Sn3,0.2748437
mp-30624,Dy11Sn10,0.35375044
mp-30630,EuTl2,0.109853595
mp-30634,HoFe3,0.6548578
mp-30638,ThFe3,0.65899014
mp-30640,Tm2Fe17,0.7648685
mp-30641,Y6Fe23,0.6514265
mp-30666,Sc3Ga2,0.2786079
mp-30674,Ti5Ga3,0.3536387
mp-30676,Zr3Ti2Ga3,0.2121882
mp-30692,GdTlPd,0.55696964
mp-30703,Hf11Ga10,0.28428018
mp-30718,K5Hg7,0.13691756
mp-30720,Mn2Hg5,0.011918689
mp-30749,Zr5Ir3,0.13756299
