,score
mp-753941,0.948560435
mp-753942,0.978322605
mp-686801,0.972902687
mp-686833,0.965461291
mp-686836,0.991386124
mp-686936,0.994050414
mp-686949,0.987494993
mp-687090,0.893045739
mp-687091,0.719672922
mp-687096,0.94551866
mp-687205,0.98138701
mp-687212,0.705840654
mp-687227,0.919306464
mp-687234,0.891790363
mp-687239,0.993475554
mp-688151,0.982367663
mp-689312,0.948664034
mp-689468,0.952167494
mp-689684,0.879409087
mp-689834,0.988276135
mp-689925,0.981636472
mp-689927,0.890510178
mp-689929,0.734981385
mp-689940,0.94485049
mp-689943,0.71986876
mp-689964,0.963171986
mp-689967,0.785852295
mp-689973,0.995976413
mp-689979,0.978901001
mp-689981,0.984267471
mp-690004,0.987587254
mp-690014,0.907660728
mp-690136,0.995034516
mp-690241,0.94099997
mp-690495,0.949031543
mp-690508,0.77569062
mp-690511,0.972210822
mp-690515,0.84691986
mp-690516,0.95031095
mp-690518,0.947635713
mp-690537,0.939347714
mp-690539,0.947680477
mp-690540,0.994176014
mp-690543,0.968751156
mp-690546,0.966981144
mp-690555,0.991469255
mp-690560,0.993783963
mp-690566,0.988062183
mp-690568,0.993131475
mp-693132,0.897461972
mp-693340,0.835009536
mp-693463,0.98932939
mp-693503,0.979880778
mp-693600,0.983715326
mp-693655,0.931778881
mp-693682,0.943076596
mp-693753,0.989658349
mp-693763,0.736481243
mp-693773,0.958626296
mp-693857,0.977233857
mp-693892,0.792942626
mp-694012,0.978053961
mp-694056,0.953743754
mp-694318,0.980179199
mp-694547,0.991653371
mp-694554,0.993112446
mp-694868,0.988365948
mp-694876,0.709655476
mp-694884,0.977455452
mp-694890,0.909872598
mp-694898,0.992520016
mp-694907,0.966013613
mp-694911,0.979032361
mp-694917,0.927809291
mp-694922,0.972438603
mp-694935,0.989579895
mp-694938,0.832548824
mp-694942,0.995591129
mp-694952,0.961735122
mp-694955,0.710154167
mp-694957,0.988206643
mp-694964,0.947949506
mp-694965,0.984091802
mp-694979,0.954204211
mp-694981,0.916386196
mp-694982,0.822089842
mp-694992,0.95016167
mp-694997,0.995311585
mp-695030,0.991786331
mp-695043,0.600172569
mp-695048,0.982539921
mp-695054,0.62738814
mp-695056,0.968749459
mp-695069,1.075018102
mp-695070,0.99050316
mp-695074,0.967514135
mp-695079,0.991346236
mp-695082,0.978563581
mp-695093,0.751449108
mp-695095,0.858870206
mp-695113,0.833131238
mp-695133,0.982905793
mp-695140,0.941110683
mp-695157,0.939022189
mp-695164,0.990085481
mp-695170,0.934949715
mp-695196,0.993331419
mp-695202,0.990700761
mp-695209,0.970479968
mp-695214,0.723135895
mp-695215,0.921978224
mp-695237,0.995727619
mp-695250,0.994224902
mp-695254,0.77764332
mp-695259,0.884139197
mp-695278,0.987068648
mp-695286,0.802376334
mp-695305,0.980472202
mp-695307,0.837888419
mp-695314,0.977380892
mp-695316,0.628824354
mp-695354,0.994362103
mp-695365,0.945629799
mp-695366,0.97924418
mp-695367,0.918106829
mp-695383,0.91619885
mp-695396,0.978738679
mp-695398,0.180380187
mp-695403,0.859449416
mp-695409,0.273501761
mp-695436,0.943169394
mp-695439,0.982708142
mp-695449,0.880184771
mp-695452,0.961945507
mp-695475,0.99361299
mp-695492,0.985064308
mp-695506,0.950557016
mp-695511,0.891381011
mp-695514,0.900108541
mp-695515,0.993878258
mp-695536,0.87701682
mp-695545,0.979334809
mp-695553,0.816464143
mp-695571,0.936640816
mp-695582,0.956810841
mp-695592,0.596193459
mp-695596,0.818380027
mp-695597,0.992850871
mp-695601,0.964022591
mp-695608,0.86852067
mp-695635,0.969468065
mp-695648,0.996570363
mp-695670,0.978314565
mp-695694,0.986060824
mp-695699,0.933206613
mp-695771,0.723793876
mp-695780,0.585298418
mp-695793,0.955616746
mp-695799,0.971278486
mp-695800,0.655054568
mp-695805,0.995694279
mp-695808,0.971696154
mp-695829,0.970088277
mp-695830,0.901642482
mp-695843,0.99150295
mp-695873,0.855705435
mp-695883,0.947976672
mp-695887,0.992209482
mp-695890,0.964226785
mp-695891,0.994229238
mp-695892,0.959086888
mp-695900,0.903691653
mp-695906,0.909592749
mp-695911,0.938640848
mp-695927,0.958981369
mp-695928,0.98558939
mp-695929,0.948208514
mp-695941,0.989646726
mp-695945,0.987674826
mp-695946,0.948754927
mp-695948,0.941100517
mp-695951,0.193894305
mp-695955,0.911145903
mp-753944,0.983208667
mp-753945,0.381041301
mp-753951,0.944064468
mp-753952,0.988241963
mp-753954,0.986768972
mp-753955,0.948791119
mp-753957,0.949764738
mp-753960,0.987879619
mp-753961,0.737648111
mp-753962,0.958044707
mp-753963,0.940538449
mp-753964,0.857565699
mp-753966,0.985686417
mp-753969,0.619160622
mp-753970,0.965201174
mp-753972,0.896111032
mp-695957,0.991067317
mp-695960,0.98229546
mp-695963,0.971321563
mp-695964,0.828746042
mp-695965,0.991566129
mp-695966,0.934690397
mp-695979,0.81517484
mp-695982,0.851010221
mp-695983,0.742590735
mp-695984,0.925966732
mp-695987,0.983287164
mp-695992,1.0111589
mp-695995,0.974575803
mp-695996,0.969030906
mp-695998,0.982332409
mp-696019,0.846591674
mp-696020,0.795979561
mp-696056,0.970215131
mp-696057,0.654061919
mp-696066,0.99439507
mp-696085,0.903688905
mp-696089,0.986797003
mp-696123,0.98026627
mp-696125,0.979574755
mp-677152,0.958995027
mp-677288,0.991842626
mp-677489,0.982425794
mp-677638,0.976261338
mp-680015,0.988118331
mp-680417,0.974800018
mp-680570,0.991364865
mp-683616,0.912811627
mp-683953,0.793999343
mp-684082,0.910453893
mp-684534,0.942040103
mp-684730,0.982425794
mp-684856,0.953898301
mp-684991,0.953884817
mp-696128,0.980771824
mp-696129,0.981117566
mp-696130,0.979537734
mp-696136,0.978412873
mp-696138,0.976487747
mp-696152,0.983040694
mp-696155,0.971387204
mp-696157,0.951179312
mp-696166,0.979313433
mp-696175,0.963368879
mp-696181,0.94497938
mp-696189,0.777112472
mp-696210,0.974374503
mp-696216,0.961604262
mp-696217,0.727865542
mp-696225,0.953484865
mp-696231,0.989631718
mp-696272,0.993078343
mp-696283,0.990822021
mp-696290,0.973512204
mp-696291,0.995010866
mp-696315,0.8281911
mp-696329,0.989697443
mp-696335,0.892352837
mp-696347,0.978504977
mp-696379,0.970867695
mp-696387,0.994880274
mp-696441,0.993023039
mp-696457,0.991086204
mp-696467,0.769627093
mp-696482,0.917834557
mp-696483,0.993154816
mp-696485,0.958407087
mp-696490,0.673473649
mp-696497,0.803714421
mp-696512,0.970703573
mp-696529,0.948200164
mp-696590,0.979223446
mp-696618,0.984908564
mp-696649,0.596762384
mp-696650,0.989930528
mp-696651,0.991478883
mp-696655,0.82434513
mp-696656,0.914338895
mp-696658,0.99167658
mp-696659,0.938349248
mp-696683,0.967015557
mp-696717,0.984784207
mp-696735,0.991345481
mp-696744,0.930967984
mp-696762,0.96658053
mp-696766,0.948560435
mp-696776,0.78807341
mp-696778,0.982425794
mp-696794,0.908424389
mp-696795,0.983513651
mp-696797,0.975210915
mp-696806,0.98025441
mp-696812,0.949240519
mp-696815,0.993505369
mp-696825,0.96812287
mp-696842,0.92720968
mp-696845,0.940881806
mp-696849,0.947785436
mp-696851,0.94721424
mp-696853,0.987630254
mp-696867,0.684698495
mp-696886,0.887978107
mp-696909,0.969534744
mp-696931,0.94910916
mp-696940,0.671064066
mp-696949,0.754884118
mp-696951,0.982415432
mp-696965,0.921807259
mp-696983,0.984220136
mp-696986,0.976865732
mp-696987,0.807538433
mp-696989,0.800133663
mp-696993,0.97280734
mp-696998,0.929267026
mp-697008,0.977000784
mp-697018,0.712318117
mp-697022,0.962368799
mp-697025,0.98158915
mp-697033,0.990819178
mp-697072,0.98558939
mp-697076,0.785499192
mp-697077,0.856934305
mp-697078,0.96236694
mp-697108,0.981984175
mp-697111,0.946280856
mp-697120,0.908729024
mp-697121,0.825640019
mp-697127,0.948701462
mp-697128,0.829204366
mp-697135,0.982613653
mp-697168,0.857368698
mp-697170,0.962170552
mp-697181,0.860889393
mp-697196,0.948560435
mp-697211,0.973062003
mp-697221,0.936572744
mp-697222,0.995782395
mp-697236,0.959261882
mp-697242,0.892471424
mp-697260,0.926898877
mp-697263,0.882420614
mp-697267,0.98577842
mp-697268,0.945160939
mp-697278,0.937812424
mp-697283,0.967910481
mp-697284,0.891454687
mp-697285,0.988051367
mp-697313,0.977211158
mp-697317,0.98135108
mp-697339,0.992513905
mp-697367,0.965236819
mp-697408,0.991014692
mp-697523,0.98558939
mp-697540,0.89428711
mp-697551,0.869686828
mp-697558,0.963014991
mp-697560,0.990685462
mp-697563,0.85957043
mp-697575,0.973636066
mp-697653,0.982516502
mp-697657,0.943819103
mp-697660,0.879590616
mp-697664,0.588187174
mp-697666,0.933183669
mp-697670,0.98872184
mp-697671,0.988493296
mp-697672,0.97075967
mp-697676,0.560463974
mp-697677,0.932003354
mp-697692,0.911752358
mp-697701,0.746484148
mp-697721,0.912082885
mp-697726,0.965532468
mp-697733,0.76118025
mp-697734,0.812007226
mp-697742,0.840126108
mp-697749,0.958089232
mp-697757,0.982634
mp-697758,0.989783157
mp-697767,0.978963964
mp-753974,0.948416879
mp-753977,0.732716951
mp-753980,0.988486582
mp-753981,0.97952811
mp-753983,0.989444069
mp-753985,0.76195415
mp-753986,0.982415432
mp-753987,0.975231776
mp-753988,0.977284525
mp-753990,0.916499351
mp-753991,0.993202627
mp-753992,0.988964364
mp-753995,0.969950423
mp-753996,0.848225423
mp-753997,0.979709519
mp-753998,0.990858897
mp-754002,0.981345197
mp-754003,0.981071196
mp-754004,0.975718561
mp-754006,0.98276733
mp-754011,0.98084702
mp-697784,0.499378313
mp-697788,0.984098664
mp-697789,0.992537374
mp-697792,0.807610794
mp-697796,0.852679141
mp-697808,0.640365278
mp-697811,0.942847521
mp-697815,0.993079212
mp-697819,0.935722351
mp-697840,0.484591323
mp-697853,0.988625583
mp-697855,0.968347199
mp-697873,0.796209421
mp-697878,0.985589445
mp-697882,0.895906376
mp-697910,0.989230705
mp-697913,0.916732305
mp-697914,0.920549209
mp-697922,0.940676618
mp-697924,0.98752351
mp-697926,0.987352578
mp-697945,0.875999651
mp-697948,0.95969561
mp-697957,0.977556896
mp-697960,0.978767975
mp-697974,0.710841482
mp-697981,0.886182984
mp-697984,0.910762783
mp-697994,0.963385614
mp-698001,0.975087365
mp-698018,0.992800859
mp-698032,0.872677336
mp-698046,0.996618158
mp-698050,0.187547259
mp-698056,0.874644382
mp-698060,0.894798155
mp-698084,0.94402198
mp-698096,0.984293464
mp-698100,0.534009035
mp-698101,0.914942446
mp-698114,0.992293901
mp-698122,0.979791685
mp-698132,0.975711032
mp-698134,0.990921706
mp-698158,0.897082333
mp-698163,0.484598365
mp-698164,0.525914367
mp-698170,0.991673984
mp-698183,0.975279409
mp-698191,0.765552591
mp-698206,0.948451531
mp-698210,0.948791119
mp-698211,0.922790568
mp-698212,0.962288849
mp-698218,0.947075335
mp-698222,0.938067315
mp-698223,0.966728413
mp-698227,0.809457126
mp-698252,0.98511484
mp-698262,0.768175293
mp-698263,0.826901553
mp-698267,0.995002157
mp-698274,0.366713882
mp-698287,0.990422623
mp-698289,0.978043313
mp-698292,0.977836028
mp-698293,0.771654172
mp-698295,0.952966915
mp-698298,0.952488844
mp-698301,0.970988608
mp-698305,0.986126196
mp-698312,0.987912478
mp-698313,0.569407694
mp-698317,0.992156902
mp-698318,0.964989192
mp-698325,0.9758829
mp-698329,0.934225055
mp-698349,0.985266901
mp-698350,0.99438187
mp-698351,0.947976672
mp-698354,0.963643351
mp-698357,0.976531908
mp-698358,0.991325259
mp-698362,0.996709385
mp-698366,0.988446985
mp-698381,0.973596444
mp-698396,0.684514103
mp-698397,0.884105213
mp-698406,0.936421577
mp-698410,0.971990624
mp-698413,0.966758729
mp-698414,0.764763791
mp-698416,0.991539519
mp-698419,0.989223373
mp-698424,0.936858738
mp-698430,0.978700078
mp-698432,0.948703908
mp-698440,0.963802366
mp-698446,0.948791119
mp-698454,0.982676749
mp-698457,0.942473731
mp-698470,0.94784861
mp-698475,0.947722607
mp-698479,0.988748613
mp-698491,0.527673259
mp-698494,0.987144038
mp-698522,0.958696355
mp-698527,0.97765286
mp-698558,0.986711407
mp-698567,0.982736446
mp-698576,0.957214052
mp-698587,0.989242591
mp-698605,0.946046572
mp-698611,0.938112238
mp-698623,0.95949905
mp-698627,0.980687592
mp-698633,0.98197911
mp-698644,0.986967984
mp-698654,0.723638857
mp-698655,0.797179103
mp-698666,0.725750466
mp-698668,0.969031269
mp-698690,0.741791676
mp-698695,0.952793672
mp-698728,0.910385679
mp-699008,0.980258168
mp-699146,0.735512514
mp-699173,0.858113713
mp-699208,0.744842605
mp-699213,0.968044642
mp-699219,0.95022766
mp-699243,0.271127969
mp-699248,0.77530101
mp-699251,0.986278702
mp-699257,0.989579492
mp-699261,1.056395925
mp-699266,0.974645552
mp-699284,0.985988986
mp-699352,0.910499197
mp-699370,0.563109064
mp-699375,0.994676925
mp-699376,0.59558368
mp-699390,0.996379285
mp-699398,0.990437459
mp-699401,0.977857886
mp-699403,0.879324329
mp-699405,0.933290299
mp-699412,0.954437663
mp-699431,0.983720605
mp-699437,0.973146122
mp-699445,0.854630833
mp-699447,0.524513535
mp-699450,0.779708213
mp-699452,0.988484928
mp-699453,0.988629811
mp-699455,0.979122412
mp-685608,0.729063612
mp-685995,0.948884922
mp-686183,0.945848787
mp-686588,0.959145534
mp-686745,0.974844799
mp-690012,0.965645046
mp-690570,0.983714737
mp-694852,0.813877089
mp-694975,0.987123121
mp-695119,0.96327895
mp-695308,0.894315235
mp-695505,0.994460184
mp-695698,0.968395726
mp-695894,0.525645617
mp-695967,0.82469023
mp-699467,0.943374653
mp-699468,0.723499743
mp-699469,0.98779778
mp-699471,0.980434759
mp-699473,0.976088801
mp-699474,0.996709385
mp-699478,0.824655612
mp-699485,1.079049144
mp-754013,0.993296461
mp-754014,0.974793555
mp-754016,0.777613879
mp-754017,0.886497207
mp-754019,0.742900194
mp-754024,0.947387083
mp-754025,0.983080748
mp-754026,0.983858256
mp-754029,0.615393459
mp-754033,0.909228057
mp-754037,0.98755657
mp-754040,0.948791119
mp-754041,0.788755025
mp-754045,0.909817394
mp-754047,0.991103026
mp-754049,0.965070174
mp-754051,0.949022868
mp-754052,0.805526885
mp-754057,0.969789539
mp-754059,0.983698166
mp-699501,0.981902362
mp-699543,0.963555908
mp-699555,0.994753502
mp-699558,0.778296464
mp-699570,0.915841921
mp-699575,0.991212218
mp-699587,0.948299023
mp-699606,0.929100172
mp-699636,0.424786231
mp-699914,0.993224075
mp-703231,0.527509741
mp-703253,0.984070075
mp-703272,0.751966124
mp-703273,0.807699589
mp-703275,0.996753559
mp-703276,0.990149008
mp-703293,0.860983994
mp-703297,0.946222988
mp-703299,0.745875233
mp-703302,0.976811062
mp-703308,0.938624856
mp-703312,0.98711692
mp-703326,0.764387474
mp-703342,0.94856102
mp-703348,0.970467844
mp-703350,0.856323462
mp-703370,0.948980714
mp-703376,0.993866928
mp-703380,0.916178131
mp-703393,0.986954161
mp-703426,0.894725735
mp-703444,0.980985976
mp-703459,0.936858295
mp-703461,0.960505742
mp-703468,0.917496673
mp-703470,0.989772882
mp-703476,0.631343012
mp-703486,0.943737836
mp-703517,0.991193323
mp-703527,0.985099665
mp-703528,0.958926846
mp-703531,0.982425793
mp-703539,0.87369247
mp-703545,0.995197826
mp-703559,0.961667934
mp-703567,0.986610899
mp-703568,0.992272184
mp-703574,0.995504858
mp-703595,0.971584611
mp-703682,0.979192103
mp-704101,0.891970441
mp-704125,0.991327584
mp-704197,0.966036253
mp-704203,0.896430414
mp-704204,0.583587747
mp-704220,0.973214515
mp-704235,0.815206306
mp-704236,0.987391213
mp-704240,0.804891811
mp-704459,0.660669594
mp-704488,0.978188854
mp-704544,0.915986744
mp-704546,0.975256665
mp-704550,0.701502506
mp-704600,0.677507089
mp-704604,0.946027827
mp-704626,0.977674182
mp-704632,0.978575978
mp-704634,0.9897943
mp-704637,0.954812684
mp-704688,0.989215704
mp-704810,0.845527771
mp-704848,0.994014706
mp-704946,0.975012838
mp-704981,0.875512794
mp-704991,0.918044766
mp-705009,0.9450716
mp-705011,0.956825337
mp-705013,0.464122456
mp-705024,0.472628122
mp-705033,0.997060721
mp-705034,0.926480716
mp-705040,0.974081305
mp-705056,0.974200321
mp-705059,0.970779698
mp-705061,0.988647597
mp-705070,0.732386236
mp-705085,0.951715399
mp-705094,0.987195937
mp-705134,0.994342578
mp-705147,0.432183918
mp-705291,0.527604244
mp-705293,0.969001556
mp-705300,0.991107157
mp-705305,0.971430817
mp-705312,0.990957741
mp-705314,0.977595942
mp-705329,0.958255651
mp-705331,0.969703944
mp-705332,0.727577289
mp-705336,0.967514392
mp-705340,0.994016173
mp-705355,0.982588838
mp-705356,0.768181036
mp-705362,0.594823319
mp-705365,0.910583219
mp-705380,0.859860602
mp-705414,0.537996433
mp-705417,0.883948968
mp-705430,0.97949658
mp-705468,0.943329645
mp-705472,0.993228316
mp-705479,0.993473746
mp-705480,0.9706181
mp-705486,0.594336422
mp-705494,0.991909606
mp-705516,0.982281467
mp-705524,0.960466272
mp-705526,0.983175191
mp-705527,0.412557024
mp-705528,0.984765962
mp-705530,0.994513776
mp-705541,0.90270313
mp-705551,0.992498895
mp-705553,0.856714578
mp-705555,0.885515975
mp-705558,0.990050561
mp-705569,0.96007965
mp-705588,0.996624353
mp-705604,0.994441121
mp-705635,0.758650395
mp-705675,0.296240656
mp-705676,0.974619279
mp-705680,1.030621125
mp-705713,0.970532598
mp-705743,1.010630419
mp-705845,0.244897699
mp-705846,0.982425794
mp-705847,0.88390624
mp-705854,0.614753962
mp-705861,0.842851862
mp-705884,0.931044913
mp-705892,0.990416933
mp-705896,0.768569985
mp-705900,0.880813381
mp-706053,0.94099948
mp-706231,0.882336076
mp-706235,0.976453722
mp-706239,0.94182313
mp-706243,0.980371716
mp-706268,0.99483706
mp-706273,0.955312388
mp-706276,0.811681666
mp-706277,0.982818922
mp-706278,0.868125282
mp-706281,0.990227061
mp-706283,0.976764544
mp-706285,0.951235856
mp-706287,0.992668051
mp-706291,0.962318539
mp-706301,0.956532578
mp-706328,0.969004238
mp-706339,0.82054618
mp-706367,0.985501434
mp-706386,0.71469105
mp-706400,0.826153512
mp-706405,0.801594277
mp-706426,0.888645261
mp-706430,0.912874473
mp-706444,0.928653324
mp-706447,0.841485175
mp-706449,0.988512684
mp-706489,0.982705578
mp-706514,0.94091665
mp-706518,0.947165799
mp-706521,0.862660594
mp-706524,0.987954686
mp-706543,0.883392871
mp-706544,0.981934836
mp-706559,0.973631987
mp-754060,0.92139806
mp-754063,0.977589765
mp-754066,0.8595667
mp-754067,0.980189556
mp-754074,0.841063343
mp-754076,0.872364568
mp-754078,0.9897015
mp-754087,0.980831423
mp-754090,0.988905092
mp-754092,0.971422825
mp-754095,0.948030881
mp-754099,0.695493193
mp-754102,0.976434025
mp-754104,0.981142269
mp-754107,0.97205476
mp-754112,0.996740712
mp-754114,0.987368252
mp-754118,0.867214597
mp-706585,0.995551278
